192	Modem	GL.iNet	GL-E750	v1	Available 2020	21.02.3		Qualcomm Atheros QCA9531	650	1	128NAND	128	1	-	b/g/n	a/n/ac		Qualcomm Atheros QCA9531, Qualcomm Atheros QCA9887	LTE	1x 2.0	https://www.gl-inet.com/products/gl-e750/	gl-e750		View/Edit data
193	WiFi Router	GL.iNet	GL-MT300N	v2	Available 2020	21.02.3		MediaTek MT7628AN	580	1	16	128	2	-	b/g/n	-		MediaTek MT7628AN	-	1x 2.0, 1x µUSB (power)	https://www.gl-inet.com/mt300n-v2/	gl-mt300n_v2		View/Edit data
194	Travel Router	GL.iNet	GL-MT1300 (Beryl)	v1	Available 2021	21.02.3		MediaTek MT7621A	880	2	32, microSD	256	-	3	b/g/n	a/n/ac		MediaTek MT7615D	-	1x 3.0, 1x USB-C (power)	https://www.gl-inet.com/products/gl-mt1300/	gl-mt1300_v1		View/Edit data
195	Router	GL.iNet	GL-MV1000 (Brume)		Available 2020	21.02.3		Marvell Armada 3700LP 88F3720	1000	2	16, 8192 eMMC, microSDXC	1024	-	3	-	-		-	-	1x 2.0, 1x 3.0	https://www.gl-inet.com/products/gl-mv1000/	gl-mv1000		View/Edit data
196	WiFi Router	GL.iNet	GL-S1300	v1	Available 2020	21.02.3		Qualcomm IPQ4029	717	4	16, 8192 eMMC	512	-	3	b/g/n	a/n/ac		Qualcomm IPQ4029	-	1x 3.0	https://www.gl-inet.com/products/gl-s1300/	gl-s1300_v1		View/Edit data
197	WiFi Router	GL.iNet	GL-X300B	v1	Available 2021	snapshot		Qualcomm Atheros QCA9531	650	1	16	128	2	-	b/g/n	-		Qualcomm Atheros QCA9531	LTE	1x 2.0	https://www.gl-inet.com/products/gl-x300b/	gl-x300b		View/Edit data
198	WiFi Router	GL.iNet	GL-X750 (Spitz)		Available 2019	21.02.3		Qualcomm Atheros QCA9531	650	1	16, microSDXC	128	2	-	b/g/n	a/n/ac	for wifi internal antennas only; external antennas are for 4G LTE	Qualcomm Atheros QCA9531, Qualcomm Atheros QCA9887	Mobile Wireless/Cellular network	1x 2.0	https://www.gl-inet.com/products/gl-x750/	gl-x750		View/Edit data
199	Travel Router	GL.iNet	microuter-N300		Available 2020	21.02.0		MediaTek MT7628NN	580	1	16	128	1	-	b/g/n	-		MT7628NN	-	-	https://www.gl-inet.com/products/microuter-n300/			View/Edit data
200	WiFi Router	GL.iNet	GL-MV1000W (Brume-W)		Available 2020	21.02.3	WiFI	Marvell Armada 3700LP 88F3720	1000	2	16, 8192 eMMC, microSDXC	1024	-	3	b/g/n	-		RTL8192EU via internal USB	-	1x 3.0	https://www.gl-inet.com/products/gl-mv1000/	gl-mv1000		View/Edit data
201	WiFi Router	GL.iNet	GL-B2200		Available 2022	snapshot		Qualcomm Atheros IPQ4019	717	4	16, 8192 eMMC	512	-	2	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019, Qualcomm Atheros QCA9886	-	1x USB-C (power)	https://www.gl-inet.com/products/gl-b2200/			View/Edit data
202	WiFi Router	GL.iNet	GL-XE300		Available 2022	snapshot		Qualcomm Atheros QCA9531	650	1	128NAND, 16, microSDXC	128	2	-	b/g/n	-		Qualcomm Atheros QCA9531	LTE	1x 2.0	https://www.gl-inet.com/products/gl-xe300/	gl-xe300		View/Edit data
203	Single Board Computer	Globalscale	ESPRESSObin-Ultra		unknown 2020	21.02.3		Marvell Armada 3700LP 88F3720	1200	2	4, 8192 eMMC, microSD	1024	-	5	b/g/n	a/n/ac		Marvell 88W8997	-	1x 2.0, 1x 3.0	https://www.globalscaletechnologies.com/p-88-espressobin-ultra.aspx			View/Edit data
204	Single Board Computer	Globalscale	Mirabox		unknown 2019	21.02.3		Marvell Armada 370 88F6707	1200	1	1024 eMMC	1024	-	3	b/g/n	-		Marvell 88W8787	-	2x 3.0				View/Edit data
205	Single Board Computer	Globalscale	MOCHAbin		Available 2022	snapshot		Armada 7040 quad core with 4x ARM72 cores at 1.4Ghz	1.4	4	more than 8GB eMMC	more than 4GB	-	4	¿	¿		¿	-	2x 3.0	https://globalscaletechnologies.com/product/mochabin/	mochabin	https://forum.openwrt.org/t/mochabin-5g-kickstarter/108178	View/Edit data
206	other	Globalscale	Sheevaplug		unknown 2021	snapshot		Marvell 88F6281	1200	1	512NAND, SD	512	-	1	-	-		-	-	1x 2.0	http://¿	sheevaplug		View/Edit data
207	Single Board Computer	Globalscale	ESPRESSObin	V7	Available 2019	19.07.7		Marvell Armada 3700LP 88F3720	1200	2	4096, eMMC, microSDHC	1024	-	3	-	-		1x mini-PCIe	-	1x 2.0, 1x 3.0	http://espressobin.net/	espressobin_v7		View/Edit data
208	NAS	GnuBee	Personal Cloud Two		Available 2019	21.02.3	see git-commit	MediaTek MT7621AT	880	2	32, SD	512	-	3	-	-		-	-	1x 3.0, 2x 2.0	https://www.crowdsupply.com/gnubee/personal-cloud-2			View/Edit data
209	NAS	GnuBee	Personal Cloud One		Available 2019	21.02.3		MediaTek MT7621A	880	2	32	512	-	2	-	-		-	-	1x 3.0, 2x 2.0	https://www.crowdsupply.com/gnubee/personal-cloud-1			View/Edit data
210	other	HAK5	WiFi Pineapple Mark 7		Available 2021	21.02.3		MediaTek MT7628	580	1	2048 eMMC, 32	256	¿	¿	b/g/n	-		MediaTek MT7601, MediaTek MT7628	-	1x 2.0	https://shop.hak5.org/products/wifi-pineapple			View/Edit data
211	other	Hi-Link	HLK-7628N		Available 2019	21.02.3		MediaTek MT7628NN	580	1	32	128	5	-	b/g/n	-		MediaTek MT7628NN	-	-				View/Edit data
212	other	Hi-Link	HLK-7688A		Available 2021	21.02.3		MediaTek MT7688AN	580	1	32	128	5	-	b/g/n	-		MediaTek MT7688AN	-	1x 2.0	http://www.hlktech.net/product_detail.php?ProId=69			View/Edit data
213	WiFi Router	HiWiFi/Gee	HC5761A		unknown 2019	21.02.3	SD card	MediaTek MT7628AN	580	1	16, SD	128	3	-	b/g/n	a/n/ac		MediaTek MT7610EN, MediaTek MT7628AN	-	-				View/Edit data
214	WiFi Router	HiWiFi/Gee	HC5861B		unknown 2018	21.02.3		MediaTek MT7628AN	580	1	16	128	5	-	b/g/n	a/n/ac		MediaTek MT7612EN, MediaTek MT7628AN	-	¿				View/Edit data
215	WiFi Router	HUMAX	E10		unknown 2022	snapshot		MediaTek MT7621A	¿	¿	16	128	-	2	b/g/n	a/n/ac		MediaTek MT7615	¿	1x 2.0	http://¿			View/Edit data
216	WiFi Router	I-O Data	WNPR2600G		Available 2019	21.02.3		MediaTek MT7621A	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7615	-	-	https://www.iodata.jp/product/network/wnlan/wnpr2600g/index.htm			View/Edit data
217	WiFi Router	I-O Data	WN-DX1200GR		unknown 2021	21.02.3	Wifi 5GHz partly	MediaTek MT7621A	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7613BE	-	-	https://www.iodata.jp/product/network/wnlan/wn-dx1200gr/			View/Edit data
218	WiFi Router	I-O Data	WN-AC1600DGR3		Available 2019	21.02.3		Qualcomm Atheros QCA9557	720	1	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9557, Qualcomm Atheros QCA9880	-	1x 2.0	https://www.iodata.jp/product/network/wnlan/wn-ac1600dgr3/	wn-ac1600dgr		View/Edit data
219	WiFi Router	I-O Data	WN-AX2033GR		Available 2020	21.02.3		MediaTek MT7621A	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7615	-	-	https://www.iodata.jp/product/network/wnlan/wn-ax2033gr/	wn-ax2033gr		View/Edit data
220	WiFi Router	I-O Data	WN-DX2033GR		unknown 2021	snapshot		MediaTek MT7621A	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7615	-	-	http://¿			View/Edit data
221	Router	IEI	PUZZLE-M901	V1	Available 2021	21.02.3		Marvell CN9130	2200	4	4096	4096	-	6	-	-		-	¿	-	https://www.ieiworld.com/en/product/model.php?II=747	puzzle-m901		View/Edit data
222	Router	IEI	PUZZLE-M902	V1	Available 2021	21.02.3		Marvell CN9130	2200	4	4096	4096	-	6	-	-		None	-	1x 3.0	https://www.ieiworld.com/en/product/model.php?II=748	puzzle-m902		View/Edit data
223	Switch	INABA	Abaniact AML2-17GP		unknown 2021	snapshot		Realtek RTL8382M	500	1	32	128	-	17	-	-			-	-	https://www.inaba.co.jp/abaniact/L2SW/lineup/			View/Edit data
224	WiFi Router	Intellidesign	Hyrax PCP-100	A	unknown 2018	18.06.9		Atmel ATSAMA5D35	536	1	256NAND	256	2	-	b/g/n	-		CSR WF111	Mobile Wireless/Cellular network	Yes	http://intellidesign.com.au/?portfolio=hyrax-pcp-100-iot-platform	hyrax		View/Edit data
225	WiFi Router	ipTIME	A8004T		Available 2021	21.02.3	WiFi 2.4 Ghz	MediaTek MT7621A	880	2	16	256	-	5	b/g/n	a/n/ac	4x4 MU-MIMO	MediaTek MT7615E	-	1x 3.0	http://iptime.com/iptime/?page_id=11&pf=3&page=&pt=375&pd=1			View/Edit data
226	WiFi Router	ipTIME	A6ns-M		unknown 2019	21.02.3		MediaTek MT7621AT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7615	-	1x 3.0	https://iptime.com/iptime/?page_id=11&pf=3&page=&pt=348&pd=1			View/Edit data
227	WiFi Router	ipTIME	A1004ns		Available 2020	21.02.3		MediaTek MT7620A	580	1	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7610EN, MediaTek MT7620A	-	1x 2.0	https://iptime.com/iptime/?page_id=11&pf=3&page=&pt=283&pd=1			View/Edit data
228	WiFi Router	ipTIME	A3004T		Available 2021	snapshot		MT7621A	880	2	128NAND	256	-	5	b/g/n	a/n/ac	radio0 will not work with 5GHz, use radio1 instead.	MT7615E	-	1x 3.0	http://iptime.com/iptime/?page_id=11&pf=3&page=&pt=535&pd=1			View/Edit data
229	WiFi Router	ipTIME	A3004NS-dual		unknown 2022	snapshot		MediaTek MT7621	880	¿	16	256	5	-	b/g/n	a/n/ac		MediaTek MT7602E, MediaTek MT7612E	¿	1x 3.0	http://¿			View/Edit data
230	Router	ipTIME	T5004		unknown 2022	snapshot		MediaTek MT7621AT	¿	¿	128NAND	128	-	5	-	-		-	¿	¿	http://¿			View/Edit data
231	WiFi Router	ipTIME	A6004NS-M		unknown 2022	snapshot		MediaTek MT7621A	880	2	16	256	-	5	b/g/n	a/n/ac		MediaTek MT7615E	¿	1x 3.0	http://¿			View/Edit data
232	WiFi Router	ipTIME	AX2004M		unknown 2022	snapshot		MediaTek MT7621A	¿	¿	128NAND	256	-	5	¿	¿		MediaTek MT7915D	¿	1x 3.0	http://¿			View/Edit data
233	NAS	ipTIME	NAS1		unknown 2022	snapshot		Marvell 88F6281	¿	¿	16	256	-	1	-	-		-	¿	1x 2.0	http://¿			View/Edit data
234	NAS	ipTIME	NAS1dual		unknown 2022	snapshot		Marvell 88F6820	¿	¿	64	2048	-	2	-	-		-	¿	1x 3.0	http://¿			View/Edit data
235	WiFi Router	ipTIME	A3002MESH		unknown 2022	snapshot		MediaTek MT7621AT	880	2	16	128	¿	¿	¿	¿		MediaTek MT7615D	¿	¿	http://¿			View/Edit data
236	WiFi Router	JCG	JHR-AC876M		unknown 2019	21.02.3		MediaTek MT7621AT	880	2	16	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 2.0, 1x 3.0		jhr-ac876m		View/Edit data
237	WiFi Router	JCG	Q20		unknown 2021	21.02.3		MediaTek MT7621AT	880	2	128	256	-	3	¿	¿		MediaTek MT7915	-	-	http://¿			View/Edit data
238	WiFi Router	JCG	Y2		unknown 2021	21.02.3		MediaTek MT7621AT	880	2	16	256	-	5	b/g/n	a/n/ac		MediaTek MT7615	-	-	http://¿			View/Edit data
239	WiFi Router	Joy-IT	JT-OR750i		unknown 2021	21.02.3		Qualcomm Atheros QCA9531	550	1	16	128	4	-	b/g/n	a/n/ac		Qualcomm Atheros QCA9531, Qualcomm Atheros QCA9887	-	-	http://¿	jt-or750i		View/Edit data
240	Single Board Computer	Lamobo	BananaPi R1		Available 2019	21.02.3		Allwinner A20	1000	2	microSD	1024	-	5	b/g/n	-		Realtek RTL8192CU	-	1x 2.0, 1x µUSB (power)	http://www.banana-pi.org/r1.html	bananapi_r1		View/Edit data
241	Single Board Computer	Lemaker	Banana Pro		Available 2019	21.02.3		Allwinner A20	1000	2	microSD	1024	-	1	b/g/n	-		Broadcom BCM43362	-	1x OTG, 2x 2.0	http://www.lemaker.org/product-bananapro-index.html	banana_pro		View/Edit data
242	Single Board Computer	Lemaker	Banana Pi		Available 2019	21.02.3		Allwinner A20	1000	2	SD	1024	-	1	-	-		-	-	1x OTG, 1x µUSB (power), 2x 2.0	http://www.lemaker.org/product-bananapi-index.html	banana_pi		View/Edit data
243	WiFi Router	Letv	LBA-047-CH		unknown 2022	snapshot		Qualcomm Atheros QCA9531	650	1	16	128	3	-	b/g/n	-		Qualcomm Atheros QCA9531	-	-	http://¿	lba-047-ch		View/Edit data
244	Single Board Computer	Libre Computer	ALL-H3-CC H5		Available 2021	21.02.3		Allwinner H5	1000	4	eMMC, microSD	2048	1	-	-	-		-	-	4x 2.0	https://libre.computer/products/boards/all-h3-cc/			View/Edit data
245	WiFi Router	Librerouter	LibreRouter	v1	Available 2020	21.02.3		Qualcomm Atheros QCA9558	720	1	16	128	-	2	b/g/n	a/n		Qualcomm Atheros QCA9558, Qualcomm Atheros QCA9582 (mini-PCIe)	-	2x 2.0	https://librerouter.org/			View/Edit data
246	Single Board Computer	Linksprite	pcDuino3		Available 2019	21.02.3		Allwinner A20	1000	2	4096NAND, microSD	1024	1	-	-	-		-	-	1x 2.0	http://www.linksprite.com/linksprite-pcduino3/	pcduino3		View/Edit data
247	WiFi Router	Linksys	EA8100	v1	unknown 2021	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 2.0, 1x 3.0	https://www.linksys.com/in/wireless-routers/traditional-routers/max-stream-dual-band-wifi-5-router/p/p-ea8100/	ea8100_v1		View/Edit data
248	WiFi Router	Linksys	EA8500	v1	Available 2019	21.02.3		Qualcomm Atheros IPQ8064	1400	2	128NAND	512	-	5	b/g/n	a/n/ac	4x4	Qualcomm Atheros QCA9980	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/p-ea8500/	ea8500	https://forum.openwrt.org/viewtopic.php?pid=310426	View/Edit data
249	WiFi Router	Linksys	E5600	v1	unknown 2020	21.02.3		MediaTek MT7621A	880	2	128NAND	128	-	5	b/g/n	a/n/ac	MIMO	MediaTek MT7603, MediaTek MT7613E	-	-	https://www.linksys.com/us/p/P-E5600/	e5600	https://forum.openwrt.org/t/adding-openwrt-support-for-linksys-e5600/78586	View/Edit data
250	WiFi Router	Linksys	E8450		Available 2020	snapshot		MediaTek MT7622BV	1350	2	128NAND	512	-	5	b/g/n	a/n/ac/ax		MediaTek MT7622BV, MediaTek MT7915E	-	1x 2.0	https://www.linksys.com/us/p/P-E8450/	e8450	https://forum.openwrt.org/t/belkin-rt3200-linksys-e8450-wifi-ax-discussion/94302	View/Edit data
251	WiFi Router	Linksys	EA6350	v3 (civic)	Available 2019	21.02.3		Qualcomm Atheros IPQ4018	710	4	128NAND	256	-	5	b/g/n	a/n/ac	2x2 MU-MIMO	Qualcomm Atheros IPQ4018	-	1x 3.0	https://www.linksys.com/p/P-EA6350/	ea6350_v3	http://forum.openwrt.org/t/add-support-for-linksys-ea6350-v3/18907	View/Edit data
252	WiFi Router	Linksys	EA7300	v2	Available 2020	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7615N	-	1x 3.0	https://www.linksys.com/us/p/P-EA7300/	ea7300_v2		View/Edit data
253	WiFi Router	Linksys	EA7500	V1	Available 2020	21.02.3		Qualcomm IPQ8064	1400	2	128NAND	256	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9982, Qualcomm Atheros QCA9983	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/P-EA7500/		https://forum.openwrt.org/t/linksys-ea7500-v1-and-openwrt/58205	View/Edit data
254	WiFi Router	Linksys	EA8100	v2	unknown 2021	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	5	b/g/n	a/n/ac		MediaTek MT7615N	-	1x 2.0, 1x 3.0	https://www.linksys.com/vn/wireless-routers/traditional-routers/linksys-ea8100-max-stream-dual-band-wifi-5-router/p/p-ea8100/	ea8100_v2		View/Edit data
255	WiFi Router	Linksys	EA8300	v1	Available 2019	21.02.3	Bluetooth	Qualcomm IPQ4019	717	4	256NAND	256	-	5	b/g/n	a/n/ac		Qualcomm Atheros IPQ4019, Qualcomm Atheros QCA9886	-	1x 3.0	https://www.linksys.com/us/p/P-EA8300/	ea8300		View/Edit data
256	WiFi Router	Linksys	EA9500	v1, v1.1	Available 2021	21.02.3	MU-MIMO front 8 level LEDs	Broadcom BCM4709C0	1400	2	128NAND	256	-	9	b/g/n	a/n/ac	radio0 just supports channel 36 up to 48 + radio2 only 100 up to 140	Broadcom BCM4366	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/P-EA9500/	ea9500_v1	https://forum.openwrt.org/t/build-for-linksys-ea9500/1817/1	View/Edit data
257	WiFi Router	Linksys	MR8300		Available 2020	21.02.3		Qualcomm IPQ4019	717	4	256NAND	512	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA4019, Qualcomm Atheros QCA9888	-	1x 3.0	https://www.linksys.com/us/p/P-MR8300/	mr8300		View/Edit data
258	WiFi Router	Linksys	WRT32X	v1 (venom)	Available 2022	21.02.3		Marvell Armada 385 88F6820	1866	2	256NAND	512	-	5	b/g/n	a/n/ac		Marvell 88W8964	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/support-product?pid=01t34000004FeJ0AAK	wrt32x	https://forum.openwrt.org/t/davidc502-wrt1200ac-wrt1900acx-wrt3200acm-wrt32x-builds/15839/	View/Edit data
259	WiFi Router	Linksys	WRT1900AC	v1 (mamba)	unknown 2018	21.02.3		Marvell Armada XP MV78230	1300	2	128NAND	256	-	5	b/g/n	a/n/ac	4x4, no 802.11s mesh support	Marvell 88W8864	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/P-WRT1900AC/	wrt1900ac		View/Edit data
260	WiFi Router	Linksys	WRT1900AC	v2 (cobra)	unknown 2018	21.02.3		Marvell Armada 385 88F6820	1600	2	128NAND	512	-	5	b/g/n	a/n/ac	4x4, no 802.11s mesh support	Marvell 88W8864	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/P-WRT1900AC/	wrt1900ac		View/Edit data
261	WiFi Router	Linksys	WRT1900ACS	v1 (shelby), v2 (shelby)	Available 2021	21.02.3		Marvell Armada 385 88F6820	1600	2	128NAND	512	-	5	b/g/n	a/n/ac	No 802.11s mesh support	Marvell 88W8864	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/P-WRT1900ACS/	wrt1900acs	https://forum.openwrt.org/viewtopic.php?id=61904	View/Edit data
262	WiFi Router	Linksys	WRT3200ACM	v1 (rango)	Available 2022	21.02.3		Marvell Armada 385 88F6820	1866	2	256NAND	512	-	5	b/g/n	a/n/ac		Marvell 88W8964	-	1x 2.0, 1x 3.0	https://www.linksys.com/us/p/P-WRT3200ACM/	wrt3200acm		View/Edit data
263	other	Linksys	WHW01	v1	Available 2020	PR pending		Qualcomm IPQ4018	716	4	256	256	-	2	b/g/n	a/n/ac		Qualcomm IPQ4018	-	-	https://www.linksys.com/us/velop/	whw01_v1		View/Edit data
264	WiFi Router	Linksys	EA6350	v4	Available 2022	snapshot		MediaTek MT7621DAT	880	2	128NAND	128	-	5	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7613AEN	-	1x 3.0	https://www.linksys.com/us/wireless-routers/traditional-routers/linksys-ea6350-4b-ac1200-dual-band-wifi-5-router/p/p-ea6350v4/	ea6350_v4		View/Edit data
265	WiFi Router	Linksys	EA9200		unknown 2022	21.02.3		Broadcom BCM4709A0	1000	2	128	256	-	5	b/g/n	a/n/ac		Broadcom BCM43602	¿	1x 2.0, 1x 3.0	http://¿			View/Edit data
266	Router	Luxul	XBR-4500		Available 2020	21.02.3		¿	¿	¿	¿	¿	-	5	-	-		-	-	1x 3.0	https://www.luxul.com/routers/wired-routers/xbr-4500.aspx			View/Edit data
267	WiFi AP	Luxul	XAP-1610		unknown 2020	21.02.3		Broadcom BCM4709C0	1400	2	¿	256	-	2	b/g/n	a/n/ac		Broadcom BCM4366E	-	-	https://www.luxul.com/wireless/wireless-access-points/xap-1610.aspx			View/Edit data
268	Router	Luxul	ABR-4500		Available 2020	21.02.3		¿	¿	¿	¿	¿	-	5	-	-		-	-	1x 3.0	https://www.luxul.com/routers/wired-routers/abr-4500.aspx			View/Edit data
269	WiFi Router	Luxul	XWR-3150		unknown 2020	21.02.3		¿	¿	¿	¿	¿	-	5	b/g/n	a/n/ac		¿	-	1x 3.0	https://www.luxul.com/routers/wireless-routers/xwr-3150.aspx			View/Edit data
270	Single Board Computer	Marvell	DB-88F8040-Modular		unknown 2019	21.02.3		Marvell Armada 88F8040	2000	4	256, SD	¿	-	2	-	-		-	-	2x 3.0				View/Edit data
271	Single Board Computer	Marvell	RD-A370-A1		unknown 2018	21.02.3		Marvell Armada 370	1200	1	1024NAND	512	-	5	¿	¿		2x mini-PCIe	¿	2x 2.0				View/Edit data
272	Single Board Computer	Marvell	DB-A380-DDR3-AP		unknown 2018	17.01.4		Marvell Armada 38x	1600	2	1024NAND	2048	-	3	¿	¿		3x mini-PCIe	¿	1x 2.0, 1x 3.0				View/Edit data
273	Single Board Computer	Marvell	DB-88F7040-Modular		unknown 2019	21.02.3		Marvell Armada 88F7040	1400	4	128, SD	¿	-	2	-	-		-	-	2x 3.0				View/Edit data
274	Single Board Computer	Marvell	Armada A385 DB AP		unknown 2019	21.02.3		Marvell Armada 385 88F6820	¿	2	1024NAND	¿	¿	¿	¿	¿		¿	¿	¿				View/Edit data
275	Single Board Computer	Marvell	Armada A370 DB		unknown 2019	21.02.3		Marvell Armada A370	¿	1	¿	¿	¿	¿	¿	¿		¿	¿	¿				View/Edit data
276	Single Board Computer	Marvell	DB-88F3720-DDR3		unknown 2019	21.02.3		Marvell Armada 3700LP 88F3720	1000	2	128, 8192 eMMC	4096	-	1	-	-		-	-	1x 2.0, 1x 3.0				View/Edit data
277	Single Board Computer	Marvell	MACCHIATObin Double Shot		Available 2018	21.02.3		Marvell Armada 8040	1600	4	eMMC, microSD	4096	-	1	-	-		-	-	1x 3.0, 1x Header	https://macchiatobin.net/product/macchiatobin-double-shot/	marvell_macchiatobin		View/Edit data
278	Single Board Computer	Marvell	MACCHIATObin Single Shot		Available 2020	21.02.3		Marvell Armada 8040	2000	4	eMMC, microSD	¿	-	1	-	-		-	-	1x 3.0, 1x Header	https://macchiatobin.net/product/macchiatobin-single-shot/	marvell_macchiatobin		View/Edit data
279	Single Board Computer	Marvell	RD-MV784MP-GP		unknown 2018	17.01.4		Marvell Armada XP MV78460	1600	4	1024NAND	¿	-	4	¿	¿		3x PCIe	¿	2x 2.0				View/Edit data
280	Single Board Computer	Microchip	SAMA5D27 SOM1 EK		unknown 2020	19.07.7		Atmel ATSAMA5D27-D1G-CU	500	1	microSDHC, SDHC	128	1	-	-	-		-	-	¿	https://www.microchip.com/DevelopmentTools/ProductDetails/PartNO/ATSAMA5D27-SOM1-EK1			View/Edit data
281	Single Board Computer	Microchip	SAMA5D4 Xplained Ultra		unknown 2022	21.02.3		Atmel ATSAM5D44	528	1	512NAND	512	1	-	-	-			-	2x 2.0	https://www.microchip.com/en-us/development-tool/ATSAMA5D4-XULT			View/Edit data
282	Single Board Computer	Microchip	SAMA5D2 Xplained Ultra		unknown 2022	21.02.3		Atmel ATSAM5D27	500	1	4, 4096 eMMC	512	1	-	-	-			-	1x 2.0, 1x µUSB (power)	http://¿			View/Edit data
283	Single Board Computer	MikroTik	RB433AH		Available 2019	19.07.10		Atheros AR7161	680	1	64NAND, microSD	128	3	-	-	-		-	-	Mod	https://routerboard.com/RB433AH	rb433		View/Edit data
284	Single Board Computer	MikroTik	RB450G		Available 2019	19.07.10		Atheros AR7161	680	1	512NAND	256	-	5	-	-		-	-	-	https://routerboard.com/RB450G	rb450g		View/Edit data
285	Router	MikroTik	RB450Gx4		Available 2019	external image		Qualcomm IPQ4019	716	4	512NAND	1024	-	5	-	-		none	-	-	https://mikrotik.com/product/rb450gx4	rb450gx4	https://forum.openwrt.org/t/mikrotik-rb450gx4-support/20427	View/Edit data
286	Router	MikroTik	RB750Gr3		Available 2019	21.02.3		MediaTek MT7621AT	880	2	16	256	-	5	-	-		-	-	1x 2.0	https://mikrotik.com/product/RB750Gr3	rb750gr3	https://forum.lede-project.org/t/how-to-install-to-rb750gr3/4654	View/Edit data
287	Router	MikroTik	RB760iGS (hEX S)		Available 2020	21.02.3	Buzzer	MediaTek MT7621A	880	2	16, microSD	256	-	5	-	-		-	-	1x 2.0	https://mikrotik.com/product/hex_s	rb760igs		View/Edit data
288	WiFi Router	MikroTik	RB922UAGS-5HPacD		Available 2019	19.07.10		Qualcomm Atheros QCA9557	720	1	128NAND	128	-	1	-	a/n/ac		Qualcomm Atheros QCA9882	-	1x 2.0	https://mikrotik.com/product/RB922UAGS-5HPacD			View/Edit data
289	Single Board Computer	MikroTik	RB951G-2HnD		Available 2019	19.07.10	Gbit ports	Atheros AR9344	600	1	128NAND	128	-	5	b/g/n	-		Atheros AR9344	-	1x 2.0	http://routerboard.com/RB951G-2HnD	rb951g_2hnd		View/Edit data
290	Single Board Computer	MikroTik	RB951Ui-2HnD		Available 2019	19.07.10		Atheros AR9344	600	1	128NAND	128	5	-	b/g/n	-		Atheros AR9344	-	1x 2.0	http://routerboard.com/RB951Ui-2HnD	rb951ui		View/Edit data
291	WiFi Router	MikroTik	RB962UiGS-5HacT2HnT (hAP ac)		Available 2019	19.07.10		Qualcomm Atheros QCA9558	720	1	16	128	-	5	b/g/n	a/n/ac		Atheros AR9880, Qualcomm Atheros QCA9558	-	1x 2.0	https://routerboard.com/RB962UiGS-5HacT2HnT			View/Edit data
292	Router	MikroTik	RB2011iL		Available 2021	19.07.10		Atheros AR9344	600	1	128NAND	128	5	5	-	-		-	-	-	https://mikrotik.com/product/RB2011iL-IN	rb2011		View/Edit data
293	Router	MikroTik	RB2011iLS		Available 2021	19.07.10		Atheros AR9344	600	1	128NAND	128	5	5	-	-		-	-	-	https://mikrotik.com/product/RB2011iLS-IN	rb2011		View/Edit data
294	Single Board Computer	MikroTik	RB2011UAS-2HnD-IN		Available 2021	19.07.10		Atheros AR9344	600	1	128NAND	128	5	5	b/g/n	-		Atheros AR9344	-	1x 2.0	http://www.mikrotik.com.ua/download/rb2011uas-rm.pdf	rb2011uias		View/Edit data
295	WiFi Router	MikroTik	RB2011UiAS-2HnD-IN	r2	Available 2019	19.07.10		Atheros AR9344	600	1	128NAND	128	5	5	b/g/n	-		Atheros AR9344	-	1x 2.0	https://routerboard.com/RB2011UiAS-2HnD-IN	rb2011uias		View/Edit data
296	WiFi Router	MikroTik	RB2011UiAS-2HnD		Available 2021	19.07.10		Atheros AR9344	600	1	128NAND	128	5	5	b/g/n			Atheros AR9344		1x 2.0, 1x OTG	https://mikrotik.com/product/RB2011UiAS-2HnD	rb2011		View/Edit data
297	Router	MikroTik	RB2011UiAS	r1, r2, r3	Available 2021	19.07.10		Atheros AR9344	600	1	128NAND	128	5	5						1x 2.0, 1x OTG	https://mikrotik.com/product/RB2011UiAS-IN	rb2011		View/Edit data
